Date, Close/Last, Volume, Open, High, Low
04/14/2020, $341.86, 653871, $347.48, $350.53, $340.42
04/13/2020, $338.54, 784195, $326.26, $339.8582, $325.57
04/09/2020, $327.35, 580550, $327.57, $331.37, $321
04/08/2020, $325.32, 579043, $329.39, $331.145, $322.19
04/07/2020, $326.97, 922684, $340.11, $341.39, $326.05
04/06/2020, $337.6, 711325, $335.95, $338.62, $322.24
04/03/2020, $325, 798096, $326.21, $337.67, $324.04
04/02/2020, $331.12, 512767, $320, $331.59, $320
04/01/2020, $323.38, 921434, $311.77, $333.14, $310.01
03/31/2020, $320.96, 913113, $311.81, $321.49, $307.17
03/30/2020, $306.91, 842173, $301.36, $311.01, $300.93
03/27/2020, $301.35, 695265, $305.1, $308, $300.01
03/26/2020, $317.94, 856355, $313.74, $323.64, $312.0664
03/25/2020, $307.9, 992348, $323.38, $326.71, $307
03/24/2020, $323.83, 1077516, $309.21, $328, $303.03
03/23/2020, $298.8, 1030304, $291.72, $306.84, $285.24
03/20/2020, $285.06, 1304087, $300.99, $313.42, $282.94
03/19/2020, $291.18, 1236904, $270.69, $300.0475, $270.69
03/18/2020, $270.43, 1373287, $282.13, $289.165, $265.855
03/17/2020, $295.77, 1051774, $289.03, $302, $281.49
03/16/2020, $283.35, 1580825, $298.18, $306.66, $283.05
03/13/2020, $319.9, 1111788, $314.48, $320, $302.16
03/12/2020, $297.62, 1409449, $306.03, $313.62, $290.55
03/11/2020, $324.1, 980725, $318.79, $335.835, $318.05
03/10/2020, $324.71, 809172, $328.49, $329.595, $319.13
